ID1,ID2,Weight
19,10317,1
19,10318,1
19,10319,2
19,10320,1
19,10321,1
19,10322,1
19,10323,1
19,10324,1
19,10325,1
19,10326,1
19,10327,1
19,10328,1
19,10329,1
19,10330,1
19,10331,1
19,10332,1
19,10333,2
19,10334,1
19,10335,1
19,10336,2
19,10337,1
19,10338,1
19,10339,1
19,10340,1
19,10341,1
19,10342,1
19,11528,1
20,21,2
20,58,5
20,261,1
20,587,3
20,765,1
20,1102,2
20,1103,2
20,1104,2
20,1105,2
20,1106,2
20,1107,2
20,1108,2
20,1109,2
20,1110,1
20,1347,2
20,1348,1
20,1349,2
20,1780,2
20,4312,1
20,4369,4
20,4370,1
20,4371,1
20,5465,1
20,10158,1
20,10159,1
20,10160,1
20,10161,1
20,10343,2
20,10344,1
20,10345,2
20,10346,2
20,10347,1
20,10348,1
20,10349,2
20,10350,2
20,10351,1
20,10352,2
20,10353,1
20,10354,2
20,12336,1
20,12355,1
20,12356,3
20,12357,4
20,12358,4
20,12359,2
20,12360,2
20,12361,1
20,12362,2
21,15,2
21,16,16
21,62,2
21,70,1
21,100,1
21,112,6
21,133,2
21,166,3
21,202,1
21,206,3
21,258,2
21,266,1
21,270,2
21,279,1
21,290,1
21,291,1
21,369,2
21,493,2
21,631,1
21,842,2
21,919,3
21,920,3
21,921,7
21,1111,2
21,2359,1
21,2360,1
21,2361,1
21,2362,2
21,2364,7
21,2365,6
21,2367,2
21,2525,2
21,2547,2
21,4615,1
21,4616,1
21,4745,4
21,4746,1
21,4747,1
21,5518,2
21,5519,1
21,5520,2
21,5521,2
21,5522,1
21,5523,1
21,5580,3
21,5742,2
21,6784,1
21,10355,2
21,10356,1
21,10357,1
21,10358,2
21,10359,1
21,10944,1
21,10946,1
21,10947,1
21,10949,1
21,10950,1
21,12640,2
21,12641,1
21,12642,1
21,12643,1
21,12644,1
21,12645,2
21,13231,2
21,13232,1
21,13233,2
21,13234,1
21,13235,1
21,13236,1
21,13237,1
21,17134,1
21,17135,3
21,17136,1
21,17137,2
21,17138,1
21,17139,1
21,17140,2
21,17141,1
21,17142,1
22,35,11
22,63,6
22,64,1
22,94,1
22,100,1
22,106,1
22,175,1
22,259,2
22,265,1
22,391,1
22,454,3
22,1013,3
22,1112,2
22,1113,1
22,1114,1
22,1115,1
22,1116,1
22,1117,1
22,1118,1
22,1119,2
22,1120,1
22,1121,1
22,1213,2
22,1247,4
22,2843,2
22,2844,1
22,2845,2
22,2846,1
22,3965,1
22,3966,1
22,3967,1
22,3968,1
22,5932,1
22,6966,3
22,10063,1
22,10360,2
22,10361,1
22,10362,1
22,10363,1
22,10364,1
22,10365,1
22,10366,2
22,10367,1
22,10368,1
22,10369,1
22,10370,1
22,10371,1
22,10372,2
22,10373,2
22,10374,1
22,10375,1
22,10376,1
22,10377,1
22,10378,2
22,19278,1
22,19279,1
22,19280,2
22,19281,1
22,19282,1
22,19283,1
22,19284,1
22,19285,1
22,19286,3
22,19287,3
22,19288,3
22,19289,1
22,19290,1
22,19291,1
22,19292,3
22,19293,2
23,7,2
23,16,2
23,254,2
23,1122,1
23,1123,2
23,1124,2
23,1125,2
23,1126,2
23,1127,2
23,1128,2
23,10379,1
23,10380,1
23,10381,1
23,10382,1
23,10383,1
23,10384,1
23,10385,1
23,10386,1
23,10387,1
23,10388,2
23,10389,1
23,10390,1
23,10391,1
23,10392,1
23,10393,1
23,10394,1
24,26,1
24,66,1
24,69,1
24,75,6
24,139,1
24,202,1
24,216,1
24,261,1
24,266,1
24,276,1
24,306,1
24,310,2
24,630,1
24,704,2
24,712,1
24,766,1
24,1065,1
24,1070,1
24,1129,2
24,1130,3
24,1131,2
24,1132,2
24,1133,2
24,1134,2
24,1135,2
24,1136,2
24,1137,1
24,1138,1
24,3257,1
24,3258,1
24,3259,1
24,3260,1
24,3261,1
24,3262,1
24,3263,1
24,3265,1
24,3266,1
24,3267,1
24,3268,1
24,3269,1
24,3270,1
24,3271,1
24,10039,1
24,10044,2
24,10395,1
24,10396,1
24,10397,1
24,10398,1
24,10399,1
24,10400,1
24,10401,1
24,10402,1
24,10403,3
24,10404,2
24,10405,1
24,10406,1
24,10407,1
24,10408,2
24,10409,1
24,10410,2
24,10411,3
24,10412,2
24,10413,3
24,11579,2
24,11580,1
24,11581,1
24,11582,1
24,11583,1
24,11584,1
24,11585,2
24,11586,2
24,11587,1
24,11588,1
24,11589,1
24,11590,1
24,11591,1
25,36,3
25,45,3
25,76,1
25,296,8
25,303,1
25,338,1
25,411,7
25,412,4
25,419,2
25,445,3
25,744,4
25,763,1
25,782,2
25,1018,4
25,1032,3
25,1051,4
25,1057,3
25,1058,2
25,1089,4
25,1093,2
25,1106,4
25,1107,2
25,1109,2
25,1112,2
25,1139,2
25,1144,4
25,1176,3
25,1187,8
25,1260,2
25,1261,4
25,1290,2
25,3148,1
25,3149,1
25,3150,1
25,3151,1
25,3152,1
25,3153,1
25,3154,1
25,3156,1
25,3157,2
25,3158,1
25,5036,1
25,5472,3
25,10001,2
25,10012,2
25,10014,2
25,10017,4
25,10018,3
25,10023,2
25,10031,2
25,10034,2
25,10036,2
25,10037,3
25,10040,4
25,10048,2
25,10053,2
25,10057,2
25,10060,2
25,10071,2
25,10414,1
25,11483,2
25,11484,1
25,11485,1
25,11486,1
25,11487,1
25,11488,1
25,11489,1
25,11490,1
25,11491,1
25,11492,1
25,11493,1
25,11496,1
25,11497,3
25,11498,1
25,11499,1
25,11500,1
25,11501,1
25,11503,1
25,12906,1
25,12907,1
26,15,2
26,16,2
26,20,1
26,21,2
26,61,2
26,66,1
26,134,1
26,138,3
26,172,1
26,175,1
26,220,1
26,232,1
26,262,4
26,266,2
26,275,2
26,395,1
26,478,8
26,494,1
26,517,1
26,1140,2
26,3498,2
26,3499,2
26,4133,2
26,4134,1
26,4135,1
26,4136,1
26,4137,1
26,4138,1
26,4139,2
26,4318,1
26,5435,1
26,5436,2
26,5437,2
26,5528,1
26,5529,1
26,5530,2
26,6346,2
26,6850,1
26,7213,2
26,10415,1
26,10416,1
26,10417,1
26,10418,1
26,10419,1
26,10420,1
26,10421,1
26,10422,2
26,10423,1
26,10424,1
26,10425,1
26,10426,1
26,10427,1
26,10428,1
26,10429,1
26,10430,1
26,10431,1
26,10432,1
26,12265,1
26,23788,2
26,23789,1
26,23790,1
26,23791,1
27,1,5
27,16,2
27,174,2
27,717,2
27,718,1
27,719,8
27,1141,2
27,1142,2
27,1143,2
27,1144,3
27,1145,2
27,1146,3
27,1147,2
27,1148,3
27,2169,2
27,2170,2
27,2171,1
27,4048,1
27,10433,1
27,10434,1
27,10435,1
27,10436,1
27,10437,1
27,10438,1
27,10439,1
27,10440,1
27,12073,1
27,14465,2
27,14466,2
27,14467,1
27,14468,2
27,14469,2
27,14470,1
27,14471,1
27,14472,1
28,21,2
28,52,2
28,1149,2
28,1150,2
28,1151,2
28,1152,1
28,1153,2
28,1154,1
28,1155,1
28,1606,2
28,1878,4
28,3917,2
28,3918,1
28,3919,1
28,3920,1
28,3921,1
28,3922,1
28,3923,2
28,4487,1
28,5376,1
28,6724,1
28,10062,3
28,10441,2
28,10442,1
28,10443,1
28,10444,2
28,10445,1
28,10446,1
28,10447,1
28,10448,1
28,10449,1
28,10450,1
28,10451,1
28,10452,1
28,10453,1
28,10454,1
28,10455,1
28,10456,1
28,10457,1
28,10458,1
28,10459,1
28,10460,1
28,12095,1
28,12939,1
28,12940,2
28,12941,1
28,12942,2
28,12943,2
28,12944,1
28,12945,1
28,12946,1
28,12947,1
28,12948,2
29,15,2
29,16,1
29,21,2
29,46,2
29,51,1
29,99,12
29,160,2
29,166,2
29,364,4
29,428,2
29,509,2
29,777,3
29,778,3
29,1138,3
29,1156,2
29,1157,2
29,1158,2
29,1181,3
29,2292,2
29,2293,4
29,2294,2
29,2295,2
29,3841,2
29,3842,1
29,3843,1
29,5571,2
29,5688,3
29,6120,2
29,10461,2
29,10462,2
29,10463,2
29,10464,1
29,10465,2
29,10466,1
29,10467,2
29,10468,2
29,10469,1
29,10470,1
29,10471,2
29,10472,1
29,10473,1
29,10474,1
29,10475,1
29,10476,1
29,10477,2
29,10478,1
29,10479,1
29,10480,1
29,10481,1
29,10482,1
29,12032,2
29,12033,1
29,12034,1
29,12035,1
29,12036,1
29,15368,2
29,15369,2
29,15370,2
29,15371,2
29,15372,2
29,15373,1
29,15374,3
29,15375,2
29,15376,2
29,15377,1
29,15378,1
29,15379,1
29,15380,1
30,23,2
30,57,3
30,58,1
30,107,2
30,109,8
30,250,3
30,321,3
30,354,1
30,502,1
30,556,2
30,563,2
30,625,3
30,1073,3
30,1151,6
30,1179,8
30,1184,2
30,1219,2
30,1592,2
30,1593,2
30,1594,1
30,1595,1
30,1596,6
30,1597,1
30,1598,1
30,1599,2
30,1600,2
30,1601,3
30,1602,3
30,1603,1
30,1646,2
30,4301,8
30,4367,3
30,4474,2
30,4475,2
30,5476,7
30,5533,2
30,5534,2
30,5535,2
30,10264,3
30,10342,1
30,10343,1
30,10344,1
30,10345,1
30,10346,1
30,10347,2
30,10368,1
30,10369,2
30,10370,2
30,10371,3
30,10372,2
30,10373,2
30,10374,2
30,10375,2
30,10376,2
30,10377,2
30,10379,1
30,10380,1
30,10381,3
30,10382,1
30,10483,1
30,10484,3
30,10485,1
30,10486,1
30,10487,1
30,10488,1
30,10489,1
30,10490,1
30,10491,1
30,10492,1
30,10493,1
30,12420,3
30,12421,3
30,12423,3
30,13257,3
30,13258,1
30,13259,2
30,13260,3
31,10,1
31,16,2
31,29,2
31,41,1
31,46,2
31,115,1
31,177,2
31,268,3
31,280,1
31,292,1
31,334,1
31,343,1
31,352,3
31,1050,2
31,1159,2
31,1160,2
31,1161,2
31,1162,2
31,1163,2
31,1164,2
31,1216,2
31,1222,2
31,1641,1
31,1642,2
31,10494,1
31,10495,1
31,10496,1
31,10497,2
31,10498,1
31,10499,2
31,10500,1
31,10501,2
31,10502,1
31,10503,1
31,10504,1
31,10505,1
32,16,2
32,65,2
32,156,1
32,157,1
32,158,1
32,159,1
32,160,1
32,248,2
32,342,1
32,343,1
32,432,2
32,938,5
32,1165,2
32,1166,2
32,1167,2
32,1168,2
32,1169,2
32,3630,3
32,3631,3
32,3632,3
32,3633,2
32,3634,3
32,3635,3
32,3636,3
32,3637,3
32,4629,1
32,4630,1
32,6420,2
32,10506,3
32,10507,1
32,10508,1
32,10509,1
32,10510,3
32,10511,1
32,10512,1
32,10513,1
32,10514,1
32,11852,4
32,11853,3
32,11854,3
32,17493,2
32,17494,1
32,17495,1
32,17496,2
32,17497,1
32,17498,1
32,17499,1
32,17500,1
33,106,3
33,141,3
33,143,2
33,254,8
33,332,3
33,810,1
33,819,2
33,1170,2
33,1171,2
33,1172,1
33,1173,2
33,1174,1
33,1175,2
33,1608,3
33,1609,2
33,2301,3
33,2331,3
33,2366,2
33,2367,2
33,10384,2
33,10385,1
33,10515,1
33,10516,1
33,10517,1
33,10518,1
33,10519,1
33,10520,1
33,10521,1
33,10522,2
33,10523,1
33,10524,2
33,10525,1
33,10526,2
33,10527,1
34,77,1
34,439,5
34,440,3
34,1176,2
34,1177,2
34,1178,1
34,1179,1
34,1547,4
34,1548,3
34,1549,4
34,1550,5
34,5527,2
34,5954,3
34,5985,3
34,6869,2
34,8594,1
34,8595,2
34,8596,1
34,8597,2
34,8598,1
34,8599,1
34,8600,1
34,8601,1
34,8602,3
34,8603,1
34,10528,1
34,10529,1
34,10530,1
34,10531,1
34,10532,1
34,10533,2
34,10534,2
34,10535,1
34,10536,1
34,10537,2
34,10538,3
34,10539,2
34,10540,2
34,10541,2
34,10542,2
34,10543,1
34,10544,1
34,10545,1
34,10546,1
34,10547,1
35,22,7
35,94,1
35,102,2
35,254,2
35,258,1
35,270,2
35,1035,3
35,1036,3
35,1037,3
35,1038,7
35,1180,2
35,1181,2
35,1182,1
35,2912,2
35,2913,2
35,2914,2
35,2915,2
35,5693,2
35,6848,2
35,10042,1
35,10064,1
35,10548,2
35,10549,1
35,10550,2
35,10551,1
35,10552,1
35,10553,1
35,10554,1
35,10555,1
35,10556,1
35,10557,1
35,12145,2
35,12146,2
35,12147,2
35,12148,1
35,12149,1
35,19699,2
35,19700,2
35,19701,1
35,19702,2
35,19703,1
36,25,3
36,38,8
36,185,3
36,229,5
36,659,2
36,736,4
36,1370,3
36,1773,1
36,3684,4
36,3685,2
36,3686,2
36,3687,1
36,4537,2
36,4538,2
36,4539,1
36,4540,1
36,10533,1
36,10558,3
36,10559,1
36,10560,1
36,10561,1
36,10562,1
36,10563,1
36,10564,2
36,10565,1
36,10566,1
36,10567,1
36,10568,1
36,10569,1
36,10570,1
36,10571,1
36,10572,1
36,10573,1
36,10574,2
36,10575,3
36,10576,1
36,10577,2
36,10578,1
36,25207,1
36,25208,2
36,25209,1
36,25210,2
36,25211,1
37,89,2
37,103,1
37,117,2
37,401,11
37,558,4
37,1007,4
37,1026,4
37,1156,4
37,1183,1
37,2734,2
37,2735,2
37,2736,2
37,2737,2
37,2738,2
37,2739,2
37,2740,2
37,2741,1
37,2742,1
37,2743,2
37,2744,2
37,2745,1
37,2746,2
37,2750,2
37,3781,4
37,6332,1
37,10579,1
37,10580,1
37,10581,2
37,10582,1
37,10583,2
37,10584,1
37,10585,1
37,10586,1
37,10587,2
37,10588,2
37,10589,1
37,10590,1
37,11264,2
37,11265,2
37,11266,1
37,11267,1
37,11270,2
37,11271,1
37,11272,1
37,26083,3
37,26084,1
37,26085,3
37,26086,2
37,26087,1
37,26088,1
37,26089,1
37,26090,1
37,26091,1
37,26092,1
38,36,12
38,37,9
38,89,6
38,103,9
38,258,2
38,1059,4
38,1111,5
38,1184,1
38,1189,4
38,1259,4
38,3494,1
38,3495,1
38,3496,1
38,3497,1
38,3498,1
38,3499,1
38,5151,1
38,5152,2
38,10591,2
38,10592,1
38,10593,1
38,10594,1
38,10595,1
38,10596,2
38,11766,1
38,11767,1
38,11768,1
38,25069,1
38,25070,3
38,25071,3
38,25072,1
38,25073,3
38,25074,1
38,25075,3
39,536,3
39,1185,2
39,1186,2
39,1187,2
39,1188,2
39,1189,2
39,1190,2
39,1191,2
39,1192,2
39,1193,2
39,2577,2
39,2578,1
39,2579,1
39,2580,1
39,4833,2
39,4834,1
39,4835,1
39,10597,1
39,10598,2
39,10599,2
39,10600,2
39,10601,1
39,10602,3
39,10603,1
39,10604,1
39,10605,3
39,10606,3
39,10607,2
39,10608,3
39,10609,2
39,10610,2
39,10611,2
39,11117,1
39,11118,1
39,11119,1
39,11120,1
39,11121,1
39,11122,1
39,11123,1
39,11124,1
40,10,1
40,21,1
40,25,1
40,26,1
40,49,2
